k,N,p_bias,source,signed_relative_error_percent,absolute_relative_error_percent,uncertainty_aware_error_upper_percent,top20_conservative_bound
22,56,0.725,blind2,-0.04426611072240281,0.04426611072240281,1.4105216745125437,False
22,56,0.94,blind2,-1.2031491281042217,1.2031491281042217,3.135657524866109,False
22,56,1.0,blind2,-0.001659044730338411,0.001659044730338411,2.1408208158549824,False
22,56,1.06,blind2,-1.0276826233349996,1.0276826233349996,2.9519544663113018,False
22,56,1.275,blind2,0.08684934800275308,0.08684934800275308,1.830635325420471,False
22,56,1.675,blind2,-0.6777939347857652,0.6777939347857652,2.0536089071346297,False
22,56,1.875,blind2,-0.9576191846835268,0.9576191846835268,2.2368632368445662,False
22,112,0.325,blind2,-1.0268973670574781,1.0268973670574781,1.623868427129882,False
22,112,0.525,blind2,-0.25367646155829054,0.25367646155829054,0.9919161742308558,False
22,112,0.725,blind2,0.025944229284476508,0.025944229284476508,1.0083818927142607,False
22,112,0.94,blind2,-1.9820158346622345,1.9820158346622345,3.7491505854913787,False
22,112,1.0,blind2,-0.2554559446259745,0.2554559446259745,2.284980272494197,False
22,112,1.06,blind2,-0.977613018821461,0.977613018821461,2.832778778198186,False
22,112,1.275,blind2,0.17573712821619863,0.17573712821619863,1.6766638085513819,False
22,112,1.675,blind2,0.03345479800683678,0.03345479800683678,1.1585387431285454,False
22,112,1.875,blind2,0.16220136652498424,0.16220136652498424,1.1894181762165612,False
22,128,0.3,boundary_confirmation,-0.6866620042349894,0.6866620042349894,1.1669462419402699,False
22,128,0.975,boundary_confirmation,0.8326866476896254,0.8326866476896254,2.6203242849811126,False
22,128,1.025,boundary_confirmation,-0.8308901530604688,0.8308901530604688,2.508698712986701,False
22,128,1.9,boundary_confirmation,0.47875574692513345,0.47875574692513345,1.3303624708039363,False
23,10,0.3,boundary_confirmation,0.6311647619087785,0.6311647619087785,2.2263253614775547,False
23,10,0.975,boundary_confirmation,-0.23427718385117097,0.23427718385117097,2.0447983933083336,False
23,10,1.025,boundary_confirmation,-0.5646674322650672,0.5646674322650672,2.3380530852127213,False
23,10,1.9,boundary_confirmation,0.06900910708931551,0.06900910708931551,1.714240418508295,False
23,14,0.325,blind2,0.5467209261147281,0.5467209261147281,2.247157384558096,False
23,14,0.525,blind2,-0.4409382109234249,0.4409382109234249,2.251535952622996,False
23,14,0.725,blind2,-1.1240252388338372,1.1240252388338372,3.02973967169865,False
23,14,0.94,blind2,-0.2166549363066599,0.2166549363066599,2.2307609983124976,False
23,14,1.0,blind2,-0.5034265307147393,0.5034265307147393,2.545273227499112,False
23,14,1.06,blind2,-0.27805234707588683,0.27805234707588683,2.299536180413253,False
23,14,1.275,blind2,-1.4181989607243282,1.4181989607243282,3.338374484552098,False
23,14,1.675,blind2,0.23616383175819738,0.23616383175819738,2.135244692767335,False
23,14,1.875,blind2,0.5315327196365746,0.5315327196365746,2.346540198159519,False
23,28,0.325,blind2,-0.35061805246811734,0.35061805246811734,1.5618985748545589,False
23,28,0.525,blind2,0.0843619997497901,0.0843619997497901,1.567360008624008,False
23,28,0.725,blind2,-1.306576538364798,1.306576538364798,3.015484577194749,False
23,28,0.94,blind2,1.2317630250158806,1.2317630250158806,3.3603016680112674,False
23,28,1.0,blind2,0.37296574647630987,0.37296574647630987,2.440687755627713,False
23,28,1.06,blind2,-1.2285491185242197,1.2285491185242197,3.1847493093372536,False
23,28,1.275,blind2,-0.023042273358253373,0.023042273358253373,1.8299554544436214,False
23,28,1.675,blind2,0.4877325974808928,0.4877325974808928,2.176776990080076,False
23,28,1.875,blind2,-0.29552079768711625,0.29552079768711625,1.849520530831661,False
23,56,0.325,blind2,-1.537075129226938,1.537075129226938,2.384279164138192,False
23,56,0.525,blind2,-0.24697252411428233,0.24697252411428233,1.2912642748671654,False
23,56,0.725,blind2,-0.41251294352217943,0.41251294352217943,1.7666022875140075,False
23,56,0.94,blind2,-1.2744543886716289,1.2744543886716289,3.157632389895515,False
23,56,1.0,blind2,-0.40508465101094315,0.40508465101094315,2.4340500784196695,False
23,56,1.06,blind2,-0.6316300797334745,0.6316300797334745,2.568454744116788,False
23,56,1.275,blind2,0.2145478229047721,0.2145478229047721,1.9311694864291074,False
23,56,1.675,blind2,-0.3900797151796747,0.3900797151796747,1.7685236238559887,False
23,56,1.875,blind2,-1.3702277634941373,1.3702277634941373,2.6372259388780073,False
23,112,0.325,blind2,-1.1901511087307277,1.1901511087307277,1.7944630280024576,False
23,112,0.525,blind2,-0.13099648438307296,0.13099648438307296,0.8577165648051888,False
23,112,0.725,blind2,0.050392876453441184,0.050392876453441184,1.043439007071778,False
23,112,0.94,blind2,-1.5781766736167662,1.5781766736167662,3.3546531368795485,False
23,112,1.0,blind2,-0.542239951777767,0.542239951777767,2.555843595401075,False
23,112,1.06,blind2,-1.4356548334931247,1.4356548334931247,3.2534184213052098,False
23,112,1.275,blind2,-0.3229638229129952,0.3229638229129952,1.7657293462045254,False
23,112,1.675,blind2,-0.5956893667470097,0.5956893667470097,1.7084032931973803,False
23,112,1.875,blind2,0.29645247830228494,0.29645247830228494,1.3473902808369909,False
23,128,0.3,boundary_confirmation,-0.7527893401903265,0.7527893401903265,1.234692166640794,False
23,128,0.975,boundary_confirmation,0.6520434460466014,0.6520434460466014,2.405242610523173,False
23,128,1.025,boundary_confirmation,-0.762549290655188,0.762549290655188,2.430649112657346,False
23,128,1.9,boundary_confirmation,0.6405396621368489,0.6405396621368489,1.4949634353524477,False
24,10,0.3,boundary_confirmation,0.8639856917318325,0.8639856917318325,2.465507412738055,False
24,10,0.975,boundary_confirmation,-0.9565795744164141,0.9565795744164141,2.7025598529260453,False
24,10,1.025,boundary_confirmation,0.023670804573527316,0.023670804573527316,1.837646994793296,False
24,10,1.9,boundary_confirmation,-0.07586252928118067,0.07586252928118067,1.6726857625460556,False
24,14,0.325,blind2,0.5941697240603455,0.5941697240603455,2.3241685930892375,False
24,14,0.525,blind2,-0.7181360524137115,0.7181360524137115,2.508616425286414,False
24,14,0.725,blind2,-0.6946410071978253,0.6946410071978253,2.5871908107272024,False
24,14,0.94,blind2,-0.6890918555528968,0.6890918555528968,2.6795594335534467,False
24,14,1.0,blind2,0.22439165428983407,0.22439165428983407,2.3302412560504804,False
24,14,1.06,blind2,-1.5101345275295892,1.5101345275295892,3.4764734630298832,False
24,14,1.275,blind2,-1.028504426138499,1.028504426138499,2.944329712936533,False
24,14,1.675,blind2,-0.21427919381163668,0.21427919381163668,1.9927847690727751,False
24,14,1.875,blind2,-0.5214459099773454,0.5214459099773454,2.275851379079119,False
24,28,0.325,blind2,0.589989477344072,0.589989477344072,1.8357943336867022,False
24,28,0.525,blind2,0.17351359381536346,0.17351359381536346,1.6422092718216819,False
24,28,0.725,blind2,-1.758173643673951,1.758173643673951,3.465319155857516,False
24,28,0.94,blind2,1.1859544782284386,1.1859544782284386,3.230587383141259,False
24,28,1.0,blind2,-0.1511636323182718,0.1511636323182718,2.1473071550983436,False
24,28,1.06,blind2,-1.7681013204474638,1.7681013204474638,3.7314108548285874,False
24,28,1.275,blind2,-0.07562082773530292,0.07562082773530292,1.8962394073731237,False
24,28,1.675,blind2,-0.26592932835751937,0.26592932835751937,1.914195886247816,False
24,28,1.875,blind2,-0.6358495428107337,0.6358495428107337,2.1788495466510183,False
24,56,0.325,blind2,-1.8381498527065825,1.8381498527065825,2.6832681127581193,False
24,56,0.525,blind2,-0.7802911829798874,0.7802911829798874,1.8014354659255383,False
24,56,0.725,blind2,0.2246036599467436,0.2246036599467436,1.6257395473709968,False
24,56,0.94,blind2,-0.6983373507297794,0.6983373507297794,2.6262806398664185,False
24,56,1.0,blind2,0.6391535361557401,0.6391535361557401,2.7488943650596065,False
24,56,1.06,blind2,-1.6928445978967686,1.6928445978967686,3.5853376023582406,False
24,56,1.275,blind2,0.3846485734461723,0.3846485734461723,2.113757437135555,False
24,56,1.675,blind2,-0.7466939972370263,0.7466939972370263,2.1259845018468115,False
24,56,1.875,blind2,-0.882480535941367,0.882480535941367,2.1545163295073833,False
24,112,0.325,blind2,-1.1103970492494928,1.1103970492494928,1.71426669908461,False
24,112,0.525,blind2,-0.3551979586442799,0.3551979586442799,1.0861293699062302,False
24,112,0.725,blind2,0.08459158616987177,0.08459158616987177,1.081144015179003,False
24,112,0.94,blind2,-2.220555492553792,2.220555492553792,3.974352616844601,False
24,112,1.0,blind2,0.2992990975191174,0.2992990975191174,2.395677832892029,False
24,112,1.06,blind2,-0.43289356179382116,0.43289356179382116,2.276653258776995,False
24,112,1.275,blind2,0.18559862066117339,0.18559862066117339,1.6664057772944663,False
24,112,1.675,blind2,-0.09486076163241909,0.09486076163241909,1.232879192156311,False
24,112,1.875,blind2,0.034611695193803936,0.034611695193803936,1.0822709768791183,False
24,128,0.3,boundary_confirmation,-0.7552224826890229,0.7552224826890229,1.2317049090937893,False
24,128,0.975,boundary_confirmation,0.2321183392604279,0.2321183392604279,1.9604946972201276,False
24,128,1.025,boundary_confirmation,-0.5171386610081218,0.5171386610081218,2.2096083727474847,False
24,128,1.9,boundary_confirmation,1.187313254293104,1.187313254293104,2.0595780052486967,False
25,10,0.3,boundary_confirmation,0.45118076458460155,0.45118076458460155,2.048270632302285,False
25,10,0.975,boundary_confirmation,-0.5060763333912967,0.5060763333912967,2.265111143906995,False
25,10,1.025,boundary_confirmation,-0.3409741672099197,0.3409741672099197,2.1106128384806078,False
25,10,1.9,boundary_confirmation,0.5524175399747704,0.5524175399747704,2.1997341071426257,False
25,14,0.325,blind2,1.3311812970671588,1.3311812970671588,3.0382177515958286,False
25,14,0.525,blind2,-0.2178011527863833,0.2178011527863833,1.9709947839291142,False
25,14,0.725,blind2,-1.468984186778226,1.468984186778226,3.336778936355711,False
25,14,0.94,blind2,0.22358042575919726,0.22358042575919726,2.2734245178870793,False
25,14,1.0,blind2,-0.6597393526703947,0.6597393526703947,2.649962741327383,False
25,14,1.06,blind2,-1.1138550534811367,1.1138550534811367,3.087928312142285,False
25,14,1.275,blind2,-1.154016518053612,1.154016518053612,3.0666887990130065,False
25,14,1.675,blind2,0.12967000869213113,0.12967000869213113,2.0049785129703235,False
25,14,1.875,blind2,-0.19007380266531274,0.19007380266531274,1.9762312260022674,False
25,28,0.325,blind2,0.3755191565244299,0.3755191565244299,1.635811477097282,False
25,28,0.525,blind2,0.24067069027946061,0.24067069027946061,1.7211360793817576,False
25,28,0.725,blind2,-2.176281158841199,2.176281158841199,3.8831060419349694,False
25,28,0.94,blind2,1.248955759862593,1.248955759862593,3.3158684489398293,False
25,28,1.0,blind2,0.06271585625796795,0.06271585625796795,2.1368654374158913,False
25,28,1.06,blind2,-1.788815972495832,1.788815972495832,3.707443046433301,False
25,28,1.275,blind2,-0.6308085502796815,0.6308085502796815,2.4423762887007983,False
25,28,1.675,blind2,-0.7061379743398105,0.7061379743398105,2.3184333923356726,False
25,28,1.875,blind2,-0.6115995185253115,0.6115995185253115,2.167219790827557,False
25,56,0.325,blind2,-1.7826897700613056,1.7826897700613056,2.6219370952622167,False
25,56,0.525,blind2,-0.09230126460028217,0.09230126460028217,1.1312305892495211,False
25,56,0.725,blind2,0.4243784793497822,0.4243784793497822,1.8293909315855394,False
25,56,0.94,blind2,-1.1506645735120271,1.1506645735120271,3.026420912054939,False
25,56,1.0,blind2,-0.18032976676808943,0.18032976676808943,2.1482872648240448,False
25,56,1.06,blind2,-1.0536298283186627,1.0536298283186627,2.929142250391936,False
25,56,1.275,blind2,0.16748921043754791,0.16748921043754791,1.9039306897255415,False
25,56,1.675,blind2,0.36707832534371626,0.36707832534371626,1.7984041967561648,False
25,56,1.875,blind2,-0.5375843166330708,0.5375843166330708,1.8343801212306388,False
25,112,0.325,blind2,-1.2878489865442833,1.2878489865442833,1.8900782211947464,False
25,112,0.525,blind2,-0.5145462279272192,0.5145462279272192,1.2368200478146019,False
25,112,0.725,blind2,-0.20653119681497434,0.20653119681497434,1.1802526253628987,False
25,112,0.94,blind2,-2.533043463015951,2.533043463015951,4.258061872659546,False
25,112,1.0,blind2,-0.15449152739584684,0.15449152739584684,2.10695088833861,False
25,112,1.06,blind2,-1.2099235182252026,1.2099235182252026,3.002445734398085,False
25,112,1.275,blind2,-0.22676755213509406,0.22676755213509406,1.682004833645867,False
25,112,1.675,blind2,-0.16464866101045286,0.16464866101045286,1.3055466773203572,False
25,112,1.875,blind2,0.02178556535248422,0.02178556535248422,1.0773669797699892,False
25,128,0.3,boundary_confirmation,-0.9114637916164259,0.9114637916164259,1.3935647036510623,False
25,128,0.975,boundary_confirmation,0.8703334536871691,0.8703334536871691,2.6106119704614628,False
25,128,1.025,boundary_confirmation,-1.3968759142521714,1.3968759142521714,3.0386757103643136,False
25,128,1.9,boundary_confirmation,0.5961390781838215,0.5961390781838215,1.4724751941717518,False
26,10,0.3,boundary_confirmation,0.3291877143605276,0.3291877143605276,1.9200536106462884,False
26,10,0.975,boundary_confirmation,-1.1125197705606722,1.1125197705606722,2.8243265068051193,False
26,10,1.025,boundary_confirmation,-0.5923520713311327,0.5923520713311327,2.345205964464736,False
26,10,1.9,boundary_confirmation,0.7888560628624092,0.7888560628624092,2.454849234730272,False
26,14,0.325,blind2,0.38073896748220803,0.38073896748220803,2.0659766135169066,False
26,14,0.525,blind2,-1.275683490678847,1.275683490678847,3.0288126913353364,False
26,14,0.725,blind2,-0.7414801046561073,0.7414801046561073,2.6254142589312024,False
26,14,0.94,blind2,-0.8719964670236887,0.8719964670236887,2.8374197421769387,False
26,14,1.0,blind2,-0.536095824528998,0.536095824528998,2.4906949585794647,False
26,14,1.06,blind2,-0.4862502001246524,0.4862502001246524,2.4429262521786455,False
26,14,1.275,blind2,-0.6928887910488594,0.6928887910488594,2.612035008471647,False
26,14,1.675,blind2,-0.261995878554585,0.261995878554585,2.0492312221655595,False
26,14,1.875,blind2,-0.5728259028579953,0.5728259028579953,2.293612998501693,False
26,28,0.325,blind2,0.4819371813291469,0.4819371813291469,1.7174460222717514,False
26,28,0.525,blind2,0.35642268181518394,0.35642268181518394,1.8737150839665428,False
26,28,0.725,blind2,-1.5334590717693317,1.5334590717693317,3.2323956994880665,False
26,28,0.94,blind2,0.5635606731359569,0.5635606731359569,2.6019110054144923,False
26,28,1.0,blind2,-0.5114211002271553,0.5114211002271553,2.4776957863255067,False
26,28,1.06,blind2,-1.562776830376877,1.562776830376877,3.4311582949808517,False
26,28,1.275,blind2,0.05687726073857788,0.05687726073857788,1.9234397236323586,False
26,28,1.675,blind2,-0.20279533388322968,0.20279533388322968,1.787226216076776,False
26,28,1.875,blind2,-0.39335438874628786,0.39335438874628786,1.9088382757160627,False
26,56,0.325,blind2,-1.9813347803740575,1.9813347803740575,2.8248748905239096,False
26,56,0.525,blind2,-0.102855500507305,0.102855500507305,1.1376910816343289,False
26,56,0.725,blind2,0.012954402306995634,0.012954402306995634,1.4101718036704458,False
26,56,0.94,blind2,-0.6004044588858352,0.6004044588858352,2.4571159142839916,False
26,56,1.0,blind2,0.35895165656940065,0.35895165656940065,2.4583318140886545,False
26,56,1.06,blind2,-0.9732487066458393,0.9732487066458393,2.8597448927413005,False
26,56,1.275,blind2,-0.17583652727657928,0.17583652727657928,1.8254947699535395,False
26,56,1.675,blind2,-0.3167703673835942,0.3167703673835942,1.7082081161904794,False
26,56,1.875,blind2,-0.7192097040250692,0.7192097040250692,2.0179935974043772,False
26,112,0.325,blind2,-0.9857659820028862,0.9857659820028862,1.5964536180372968,False
26,112,0.525,blind2,-0.7613593153676541,0.7613593153676541,1.4925401253849557,False
26,112,0.725,blind2,-0.22078720693434364,0.22078720693434364,1.1821618191290795,False
26,112,0.94,blind2,-2.3145238071939556,2.3145238071939556,4.052988816745151,False
26,112,1.0,blind2,0.21219687243699045,0.21219687243699045,2.2493312059491677,False
26,112,1.06,blind2,-0.7765727114251003,0.7765727114251003,2.576767937625224,False
26,112,1.275,blind2,0.14579865158471159,0.14579865158471159,1.6821768707476537,False
26,112,1.675,blind2,0.3785260185757986,0.3785260185757986,1.578103630025729,False
26,112,1.875,blind2,0.03946782887076795,0.03946782887076795,1.1142755290983297,False
26,128,0.3,boundary_confirmation,-0.8335344557475144,0.8335344557475144,1.3190195455185294,False
26,128,0.975,boundary_confirmation,0.8849839548216026,0.8849839548216026,2.6231280784392297,False
26,128,1.025,boundary_confirmation,-1.0612550777755052,1.0612550777755052,2.6877786910528445,False
26,128,1.9,boundary_confirmation,0.674726712869026,0.674726712869026,1.5514906174001197,False
27,10,0.3,boundary_confirmation,0.2628029921546868,0.2628029921546868,1.8723914516438622,False
27,10,0.975,boundary_confirmation,0.221376767200754,0.221376767200754,2.014349823599959,False
